subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
17,4,40,training,40,6,5,1,1,1,0.115760
17,4,41,training,41,6,5,1,1,1,0.098617
17,4,42,training,42,6,5,1,1,1,0.094653
17,4,43,training,43,5,0,0,0,1,0.105464
17,4,44,training,44,5,6,1,1,1,0.236702
17,4,45,training,45,6,1,0,0,1,0.325869
17,4,46,training,46,10,5,0,0,1,0.292640
17,4,47,training,47,5,6,1,1,1,0.161268
17,4,48,training,48,11,6,0,0,1,0.323279
17,4,49,training,49,6,1,0,0,1,0.314582
17,4,50,training,50,5,0,0,0,1,0.328566
17,4,51,training,51,5,6,1,1,1,0.105719
17,4,52,training,52,6,5,1,1,1,0.121336
17,4,53,training,53,10,5,0,0,1,0.371217
17,4,54,training,54,6,5,1,1,1,0.235857
17,4,55,training,55,11,6,0,0,1,0.043488
17,4,56,training,56,5,6,1,1,1,0.090612
17,4,57,training,57,5,0,0,0,1,0.481747
17,4,58,training,58,6,1,0,0,1,0.096476
17,4,59,training,59,6,5,1,1,1,0.064041
17,4,60,training,60,5,6,1,1,1,0.071968
17,4,61,training,61,6,5,1,1,1,0.050794
17,4,62,training,62,11,6,0,0,1,0.122438
17,4,63,training,63,10,5,0,0,1,0.477892
17,4,64,training,64,5,6,1,1,1,0.564526
17,4,65,training,65,5,0,0,0,1,0.136628
17,4,66,training,66,11,6,0,0,1,0.066513
17,4,67,training,67,6,5,1,1,1,0.281361
17,4,68,training,68,10,5,0,0,1,0.045818
17,4,69,training,69,5,6,1,1,1,0.178804
17,4,70,training,70,6,1,0,0,1,0.096580
17,4,71,training,71,6,5,1,1,1,0.299201
17,4,72,training,72,5,6,1,1,1,0.244224
17,4,73,training,73,5,6,1,1,1,0.178403
17,4,74,training,74,10,5,0,0,1,0.102649
17,4,75,training,75,11,6,0,0,1,0.104711
17,4,76,training,76,5,0,0,0,1,0.330762
17,4,77,training,77,5,6,1,1,1,0.065296
17,4,78,training,78,6,5,1,1,1,0.075664
17,4,79,training,79,6,5,1,1,1,0.076958
17,4,80,training,80,6,1,0,0,1,0.294214
17,4,81,training,81,6,5,1,1,1,0.117183
17,4,82,training,82,5,0,0,0,1,0.087686
17,4,83,training,83,6,1,0,0,1,0.128188
17,4,84,training,84,11,6,0,0,1,0.106729
17,4,85,training,85,6,5,1,1,1,0.145579
17,4,86,training,86,5,6,1,1,1,0.710863
17,4,87,training,87,5,6,1,1,1,0.145855
17,4,88,training,88,10,5,0,0,1,0.588941
17,4,89,training,89,11,6,0,0,1,0.118477
17,4,90,training,90,6,5,1,1,1,0.515980
17,4,91,training,91,5,6,1,1,1,0.108415
17,4,92,training,92,5,0,0,0,1,0.220793
17,4,93,training,93,10,5,0,0,1,0.866205
17,4,94,training,94,5,6,1,1,1,0.361494
17,4,95,training,95,6,1,0,0,1,0.209816
17,4,96,training,96,6,5,1,1,1,0.232643
17,4,97,generalization,1,9,9,0,NaN,NaN,2.010570
17,4,98,generalization,2,6,1,0,NaN,NaN,1.051917
17,4,99,generalization,3,2,0,0,NaN,NaN,25.582791
17,4,100,generalization,4,10,5,0,NaN,NaN,0.304234
17,4,101,generalization,5,0,1,0,NaN,NaN,5.176486
17,4,102,generalization,6,9,11,0,NaN,NaN,0.646033
17,4,103,generalization,7,11,1,1,NaN,NaN,0.839228
17,4,104,generalization,8,11,9,0,NaN,NaN,1.549682
17,4,105,generalization,9,1,11,1,NaN,NaN,0.982034
17,4,106,generalization,10,9,2,1,NaN,NaN,2.207976
17,4,107,generalization,11,1,1,0,NaN,NaN,0.609176
17,4,108,generalization,12,10,0,1,NaN,NaN,0.345563
17,4,109,generalization,13,10,9,0,NaN,NaN,1.379145
17,4,110,generalization,14,10,1,1,NaN,NaN,1.183108
17,4,111,generalization,15,1,10,1,NaN,NaN,1.494214
17,4,112,generalization,16,10,2,1,NaN,NaN,0.493440
17,4,113,generalization,17,9,0,1,NaN,NaN,0.370972
17,4,114,generalization,18,2,1,0,NaN,NaN,0.381388
17,4,115,generalization,19,5,0,0,NaN,NaN,0.824210
17,4,116,generalization,20,0,10,1,NaN,NaN,5.542101
17,4,117,generalization,21,1,2,0,NaN,NaN,4.420758
17,4,118,generalization,22,9,1,1,NaN,NaN,5.270655
17,4,119,generalization,23,2,9,1,NaN,NaN,7.118658
17,4,120,generalization,24,1,9,1,NaN,NaN,0.869821
17,4,121,generalization,25,2,2,0,NaN,NaN,0.426855
17,4,122,generalization,26,0,9,0,NaN,NaN,0.424226
17,4,123,generalization,27,11,6,0,NaN,NaN,2.059786
17,4,124,generalization,28,5,6,1,NaN,NaN,0.585378
17,4,125,generalization,29,2,10,1,NaN,NaN,0.337028
17,4,126,generalization,30,10,11,0,NaN,NaN,0.866535
17,4,127,generalization,31,11,10,0,NaN,NaN,0.233722
17,4,128,generalization,32,11,0,1,NaN,NaN,0.712659
17,4,129,generalization,33,1,0,0,NaN,NaN,0.355788
17,4,130,generalization,34,11,11,0,NaN,NaN,1.365738
17,4,131,generalization,35,2,11,1,NaN,NaN,0.759442
17,4,132,generalization,36,9,10,0,NaN,NaN,0.477693
17,4,133,generalization,37,0,2,0,NaN,NaN,1.810797
17,4,134,generalization,38,0,0,0,NaN,NaN,4.151663
17,4,135,generalization,39,10,10,0,NaN,NaN,7.740414
17,4,136,generalization,40,11,2,1,NaN,NaN,0.883815
17,4,137,generalization,41,0,11,1,NaN,NaN,4.152976
17,4,138,generalization,42,6,5,1,NaN,NaN,6.014148
18,5,1,training,1,11,6,0,0,1,3.241985
18,5,2,training,2,5,0,0,0,1,1.713011
18,5,3,training,3,6,5,0,1,0,1.807976
18,5,4,training,4,6,1,0,0,1,2.457008
18,5,5,training,5,5,6,1,1,1,0.731883
18,5,6,training,6,5,6,1,1,1,0.945647
18,5,7,training,7,10,5,0,0,1,1.455909
18,5,8,training,8,6,5,1,1,1,0.789152
18,5,9,training,9,6,5,1,1,1,0.689023
18,5,10,training,10,5,6,1,1,1,0.382550
18,5,11,training,11,10,5,0,0,1,0.721096
18,5,12,training,12,6,1,0,0,1,0.635398
18,5,13,training,13,6,5,1,1,1,0.611586
18,5,14,training,14,5,6,1,1,1,0.478428
18,5,15,training,15,11,6,0,0,1,1.368869
18,5,16,training,16,5,0,0,0,1,0.704936
18,5,17,training,17,6,5,1,1,1,0.315559
18,5,18,training,18,10,5,0,0,1,0.983537
18,5,19,training,19,5,6,1,1,1,0.477018
18,5,20,training,20,5,6,1,1,1,0.532286
18,5,21,training,21,6,5,1,1,1,0.450372
18,5,22,training,22,11,6,0,0,1,0.674258
18,5,23,training,23,6,1,0,0,1,0.599258
18,5,24,training,24,5,0,0,0,1,0.382257
18,5,25,training,25,5,6,1,1,1,0.638318
18,5,26,training,26,6,1,0,0,1,1.356672
18,5,27,training,27,6,5,1,1,1,0.715256
18,5,28,training,28,6,5,1,1,1,0.319112
18,5,29,training,29,11,6,0,0,1,0.525749
18,5,30,training,30,5,6,1,1,1,1.193088
18,5,31,training,31,5,0,0,0,1,0.366719
18,5,32,training,32,10,5,0,0,1,6.123182
18,5,33,training,33,6,5,1,1,1,0.411553
18,5,34,training,34,5,6,1,1,1,0.472322
18,5,35,training,35,6,1,0,0,1,0.388730
18,5,36,training,36,6,5,1,1,1,0.425562
18,5,37,training,37,5,6,1,1,1,0.467698
18,5,38,training,38,11,6,0,0,1,0.419447
18,5,39,training,39,10,5,0,0,1,0.553786
18,5,40,training,40,5,0,0,0,1,0.376165
18,5,41,training,41,5,0,0,0,1,0.429990
18,5,42,training,42,6,5,1,1,1,0.653608
18,5,43,training,43,6,1,0,0,1,0.388157
18,5,44,training,44,6,5,1,1,1,0.655039
18,5,45,training,45,11,6,0,0,1,1.548028
18,5,46,training,46,5,6,1,1,1,0.801436
18,5,47,training,47,10,5,0,0,1,1.365208
18,5,48,training,48,5,6,1,1,1,0.627072
18,5,49,training,49,6,5,1,1,1,0.837532
18,5,50,training,50,10,5,0,0,1,1.011342
18,5,51,training,51,5,6,1,1,1,1.427109
18,5,52,training,52,5,6,1,1,1,0.514107
18,5,53,training,53,11,6,0,0,1,0.886190
18,5,54,training,54,6,5,1,1,1,0.945311
18,5,55,training,55,5,0,0,0,1,0.788599
18,5,56,training,56,6,1,0,0,1,0.255080
18,5,57,training,57,10,5,0,0,1,1.318459
18,5,58,training,58,5,6,1,1,1,0.429864
18,5,59,training,59,5,6,1,1,1,1.345844
18,5,60,training,60,6,1,0,0,1,1.347806
18,5,61,training,61,6,5,1,1,1,0.567960
18,5,62,training,62,6,5,1,1,1,0.641869
18,5,63,training,63,5,0,0,0,1,0.402754
18,5,64,training,64,11,6,0,0,1,0.845707
18,5,65,training,65,6,5,1,1,1,0.844572
18,5,66,training,66,6,5,1,1,1,0.438349
18,5,67,training,67,10,5,0,0,1,0.418443
18,5,68,training,68,6,1,0,0,1,0.290131
18,5,69,training,69,5,6,1,1,1,0.437785
18,5,70,training,70,5,0,0,0,1,0.476088
18,5,71,training,71,11,6,0,0,1,0.544001
18,5,72,training,72,5,6,1,1,1,0.264855
18,5,73,training,73,5,6,1,1,1,0.402411
18,5,74,training,74,5,6,1,1,1,0.398245
18,5,75,training,75,6,5,1,1,1,0.342757
18,5,76,training,76,5,0,0,0,1,0.583552
18,5,77,training,77,11,6,0,0,1,1.265882
18,5,78,training,78,10,5,0,0,1,0.406684
18,5,79,training,79,6,5,1,1,1,0.499743
18,5,80,training,80,6,1,0,0,1,0.335788
18,5,81,training,81,5,6,1,1,1,0.534854
18,5,82,training,82,6,5,1,1,1,0.397166
18,5,83,training,83,5,6,1,1,1,1.323563
18,5,84,training,84,6,5,1,1,1,0.629340
18,5,85,training,85,10,5,0,0,1,0.388535
18,5,86,training,86,5,0,0,0,1,0.486635
18,5,87,training,87,6,1,0,0,1,0.290462
18,5,88,training,88,11,6,0,0,1,0.390583
18,5,89,training,89,5,6,1,1,1,2.535478
18,5,90,training,90,10,5,0,0,1,0.908174
18,5,91,training,91,6,1,0,0,1,0.749192
18,5,92,training,92,5,6,1,1,1,0.778143
18,5,93,training,93,5,0,0,0,1,0.455560
18,5,94,training,94,6,5,1,1,1,0.357386
18,5,95,training,95,6,5,1,1,1,0.465018
18,5,96,training,96,11,6,0,0,1,0.288917
18,5,97,generalization,1,6,5,1,NaN,NaN,2.241946
18,5,98,generalization,2,1,1,0,NaN,NaN,0.708168
18,5,99,generalization,3,1,11,1,NaN,NaN,3.326954
18,5,100,generalization,4,0,1,0,NaN,NaN,0.869050
18,5,101,generalization,5,0,9,1,NaN,NaN,0.868121
18,5,102,generalization,6,1,0,0,NaN,NaN,0.771282
18,5,103,generalization,7,10,2,0,NaN,NaN,0.911729
18,5,104,generalization,8,2,2,0,NaN,NaN,0.527738
18,5,105,generalization,9,2,11,1,NaN,NaN,0.894158
18,5,106,generalization,10,10,11,0,NaN,NaN,1.285664
18,5,107,generalization,11,0,10,1,NaN,NaN,0.991186
18,5,108,generalization,12,11,1,0,NaN,NaN,0.721559
18,5,109,generalization,13,0,0,0,NaN,NaN,0.548770
18,5,110,generalization,14,6,1,0,NaN,NaN,1.875709
18,5,111,generalization,15,11,0,0,NaN,NaN,0.476431
18,5,112,generalization,16,10,5,0,NaN,NaN,0.409543
18,5,113,generalization,17,5,0,0,NaN,NaN,0.388835
18,5,114,generalization,18,10,0,0,NaN,NaN,0.415527
18,5,115,generalization,19,10,10,0,NaN,NaN,0.315064
18,5,116,generalization,20,1,10,1,NaN,NaN,0.547754
18,5,117,generalization,21,11,6,0,NaN,NaN,2.288735
18,5,118,generalization,22,1,2,0,NaN,NaN,0.387968
18,5,119,generalization,23,2,10,1,NaN,NaN,0.560651
18,5,120,generalization,24,10,9,0,NaN,NaN,1.575678
18,5,121,generalization,25,9,0,0,NaN,NaN,0.190809
18,5,122,generalization,26,11,10,0,NaN,NaN,0.382227
18,5,123,generalization,27,2,1,0,NaN,NaN,0.511436
18,5,124,generalization,28,1,9,1,NaN,NaN,0.318549
18,5,125,generalization,29,9,10,0,NaN,NaN,1.103280
18,5,126,generalization,30,0,2,0,NaN,NaN,0.586258
18,5,127,generalization,31,9,1,0,NaN,NaN,0.265756
18,5,128,generalization,32,11,9,0,NaN,NaN,0.787284
18,5,129,generalization,33,9,2,0,NaN,NaN,1.311999
18,5,130,generalization,34,11,11,0,NaN,NaN,4.719938
18,5,131,generalization,35,2,0,0,NaN,NaN,0.265596
18,5,132,generalization,36,9,11,0,NaN,NaN,1.139089
18,5,133,generalization,37,5,6,1,NaN,NaN,1.401081
18,5,134,generalization,38,9,9,0,NaN,NaN,1.013886
18,5,135,generalization,39,2,9,1,NaN,NaN,0.576140
18,5,136,generalization,40,10,1,0,NaN,NaN,0.455846
18,5,137,generalization,41,0,11,1,NaN,NaN,0.532143
18,5,138,generalization,42,11,2,0,NaN,NaN,1.306512
19,4,1,training,1,6,1,0,0,1,6.093301
19,4,2,training,2,6,5,0,1,0,3.979145
19,4,3,training,3,5,6,1,1,1,1.422892
19,4,4,training,4,5,0,0,0,1,2.685317
19,4,5,training,5,6,5,1,1,1,1.330597
19,4,6,training,6,10,5,0,0,1,1.397615
19,4,7,training,7,5,6,1,1,1,0.579369
19,4,8,training,8,11,6,0,0,1,0.580804
19,4,9,training,9,5,6,1,1,1,0.299370
19,4,10,training,10,11,6,0,0,1,0.274350
19,4,11,training,11,6,5,1,1,1,0.473076
19,4,12,training,12,5,6,1,1,1,3.070202
19,4,13,training,13,5,0,1,0,0,6.763662
19,4,14,training,14,6,1,0,0,1,0.896109
19,4,15,training,15,6,5,1,1,1,1.611712
19,4,16,training,16,10,5,0,0,1,4.735472
19,4,17,training,17,5,6,1,1,1,0.839955
19,4,18,training,18,6,5,0,1,0,0.673608
19,4,19,training,19,6,1,1,0,0,0.385549
19,4,20,training,20,5,0,1,0,0,4.385406
19,4,21,training,21,10,5,0,0,1,1.858751
19,4,22,training,22,5,6,0,1,0,0.745630
19,4,23,training,23,6,5,0,1,0,1.122875
19,4,24,training,24,11,6,0,0,1,0.356706
19,4,25,training,25,5,6,1,1,1,1.428214
19,4,26,training,26,6,5,1,1,1,7.271802
19,4,27,training,27,10,5,0,0,1,0.420147
19,4,28,training,28,11,6,0,0,1,0.348134
19,4,29,training,29,5,0,0,0,1,0.614185
19,4,30,training,30,6,1,0,0,1,0.420485
19,4,31,training,31,6,5,1,1,1,0.346184
19,4,32,training,32,5,6,1,1,1,0.243284
19,4,33,training,33,5,6,1,1,1,0.216784
19,4,34,training,34,11,6,0,0,1,0.233829
19,4,35,training,35,10,5,0,0,1,0.219701
19,4,36,training,36,5,6,1,1,1,0.256336
19,4,37,training,37,5,0,0,0,1,0.399159
19,4,38,training,38,6,1,0,0,1,1.390373
19,4,39,training,39,6,5,1,1,1,2.579101
19,4,40,training,40,6,5,1,1,1,0.490524
19,4,41,training,41,5,0,0,0,1,0.629870
19,4,42,training,42,5,6,1,1,1,0.320189
19,4,43,training,43,6,1,0,0,1,0.321870
19,4,44,training,44,6,5,1,1,1,0.339605
19,4,45,training,45,11,6,0,0,1,0.249919
19,4,46,training,46,6,5,1,1,1,0.293466
19,4,47,training,47,10,5,0,0,1,0.222985
19,4,48,training,48,5,6,1,1,1,0.255404
19,4,49,training,49,6,5,1,1,1,0.236299
19,4,50,training,50,11,6,0,0,1,0.295054
19,4,51,training,51,10,5,0,0,1,0.380540
19,4,52,training,52,5,0,0,0,1,2.459899
19,4,53,training,53,5,6,1,1,1,0.865925
19,4,54,training,54,6,5,1,1,1,0.601901
19,4,55,training,55,5,6,1,1,1,0.217643
19,4,56,training,56,6,1,0,0,1,5.419909
19,4,57,training,57,11,6,1,0,0,0.238478
19,4,58,training,58,5,0,0,0,1,0.699559
19,4,59,training,59,6,1,0,0,1,0.241914
19,4,60,training,60,6,5,1,1,1,0.259138
19,4,61,training,61,5,6,1,1,1,0.255854
19,4,62,training,62,10,5,0,0,1,2.488673
19,4,63,training,63,5,6,1,1,1,0.296497
19,4,64,training,64,6,5,1,1,1,0.552655
19,4,65,training,65,5,0,0,0,1,0.251985
19,4,66,training,66,11,6,1,0,0,0.269011
19,4,67,training,67,10,5,0,0,1,2.062468
19,4,68,training,68,5,6,1,1,1,0.346759
19,4,69,training,69,5,6,1,1,1,0.157127
19,4,70,training,70,6,1,0,0,1,5.700901
19,4,71,training,71,6,5,1,1,1,0.266507
19,4,72,training,72,6,5,1,1,1,0.288366
19,4,73,training,73,5,6,1,1,1,0.286624
19,4,74,training,74,6,5,1,1,1,0.269388
19,4,75,training,75,5,6,1,1,1,0.267237
19,4,76,training,76,5,0,0,0,1,0.242903
19,4,77,training,77,6,5,1,1,1,0.531469
19,4,78,training,78,11,6,0,0,1,0.265252
19,4,79,training,79,6,1,0,0,1,0.530534
19,4,80,training,80,10,5,0,0,1,0.526853
19,4,81,training,81,6,5,1,1,1,0.247668
19,4,82,training,82,11,6,0,0,1,0.437243
19,4,83,training,83,6,5,1,1,1,0.283417
19,4,84,training,84,5,0,0,0,1,0.296484
19,4,85,training,85,10,5,0,0,1,1.467590
19,4,86,training,86,5,6,1,1,1,0.668713
19,4,87,training,87,6,1,0,0,1,0.459316
19,4,88,training,88,5,6,1,1,1,0.272426
19,4,89,training,89,5,0,0,0,1,0.352160
19,4,90,training,90,5,6,1,1,1,0.271407
19,4,91,training,91,6,1,0,0,1,0.259868
19,4,92,training,92,6,5,1,1,1,1.497383
19,4,93,training,93,5,6,1,1,1,0.263301
19,4,94,training,94,10,5,0,0,1,1.108336
19,4,95,training,95,11,6,0,0,1,0.251882
19,4,96,training,96,6,5,1,1,1,0.550977
19,4,97,generalization,1,1,11,1,NaN,NaN,0.862562
19,4,98,generalization,2,11,0,0,NaN,NaN,1.663634
19,4,99,generalization,3,0,1,0,NaN,NaN,2.346676
19,4,100,generalization,4,10,0,0,NaN,NaN,2.301898
19,4,101,generalization,5,2,2,0,NaN,NaN,2.947027
19,4,102,generalization,6,10,9,0,NaN,NaN,0.542961
19,4,103,generalization,7,9,11,0,NaN,NaN,0.669884
19,4,104,generalization,8,11,6,0,NaN,NaN,0.911817
19,4,105,generalization,9,1,1,0,NaN,NaN,4.631667
19,4,106,generalization,10,10,10,0,NaN,NaN,5.407199
19,4,107,generalization,11,9,1,1,NaN,NaN,2.946816
19,4,108,generalization,12,9,2,1,NaN,NaN,0.686806
19,4,109,generalization,13,11,9,0,NaN,NaN,1.481273
19,4,110,generalization,14,10,2,1,NaN,NaN,1.080336
19,4,111,generalization,15,1,2,0,NaN,NaN,0.660332
19,4,112,generalization,16,6,1,0,NaN,NaN,2.437841
19,4,113,generalization,17,11,11,0,NaN,NaN,1.677045
19,4,114,generalization,18,2,10,1,NaN,NaN,0.920715
19,4,115,generalization,19,10,1,1,NaN,NaN,1.280988
19,4,116,generalization,20,9,10,0,NaN,NaN,0.952782
19,4,117,generalization,21,11,1,0,NaN,NaN,1.483689
19,4,118,generalization,22,1,9,1,NaN,NaN,7.882462
19,4,119,generalization,23,2,11,1,NaN,NaN,0.765284
19,4,120,generalization,24,9,0,1,NaN,NaN,1.057670
19,4,121,generalization,25,10,11,0,NaN,NaN,0.741688
19,4,122,generalization,26,1,0,1,NaN,NaN,0.511273
19,4,123,generalization,27,2,9,1,NaN,NaN,0.839155
19,4,124,generalization,28,2,0,0,NaN,NaN,0.635246
19,4,125,generalization,29,0,9,1,NaN,NaN,0.318320
19,4,126,generalization,30,2,1,0,NaN,NaN,0.759040
19,4,127,generalization,31,9,9,0,NaN,NaN,6.217083
19,4,128,generalization,32,1,10,1,NaN,NaN,0.841048
19,4,129,generalization,33,5,0,0,NaN,NaN,2.791288
19,4,130,generalization,34,0,0,0,NaN,NaN,3.737292
19,4,131,generalization,35,11,2,1,NaN,NaN,9.039620
19,4,132,generalization,36,0,11,1,NaN,NaN,0.584201
19,4,133,generalization,37,11,10,0,NaN,NaN,0.863839
19,4,134,generalization,38,10,5,1,NaN,NaN,10.174061
19,4,135,generalization,39,5,6,1,NaN,NaN,2.949342
19,4,136,generalization,40,0,2,0,NaN,NaN,4.825702
19,4,137,generalization,41,6,5,0,NaN,NaN,1.302151
19,4,138,generalization,42,0,10,1,NaN,NaN,7.087962
20,2,1,training,1,11,6,0,0,1,4.399583
20,2,2,training,2,5,0,0,0,1,0.995460
20,2,3,training,3,6,1,0,0,1,0.621962
20,2,4,training,4,5,6,0,1,0,0.492260
20,2,5,training,5,10,5,1,0,0,0.698920
20,2,6,training,6,5,6,1,1,1,1.857715
20,2,7,training,7,6,5,0,1,0,0.911685
20,2,8,training,8,6,5,0,1,0,0.563906
20,2,9,training,9,5,6,1,1,1,2.200402
20,2,10,training,10,10,5,1,0,0,1.493343
20,2,11,training,11,6,5,0,1,0,1.562995
20,2,12,training,12,6,5,1,1,1,0.424578
20,2,13,training,13,11,6,0,0,1,0.412031
20,2,14,training,14,6,1,1,0,0,0.526510
20,2,15,training,15,5,6,1,1,1,0.887581
20,2,16,training,16,5,0,1,0,0,3.014830
20,2,17,training,17,5,0,0,0,1,0.422297
20,2,18,training,18,6,5,0,1,0,2.320905
20,2,19,training,19,5,6,0,1,0,0.800400
20,2,20,training,20,10,5,0,0,1,0.346092
20,2,21,training,21,5,6,0,1,0,0.270837
20,2,22,training,22,6,5,1,1,1,0.739039
20,2,23,training,23,11,6,0,0,1,0.921848
20,2,24,training,24,6,1,0,0,1,0.508301
20,2,25,training,25,5,6,1,1,1,1.044544
20,2,26,training,26,6,5,1,1,1,0.359047
20,2,27,training,27,5,0,0,0,1,0.428222
20,2,28,training,28,5,6,1,1,1,0.421316
20,2,29,training,29,6,1,0,0,1,0.340179
20,2,30,training,30,11,6,0,0,1,0.304946
20,2,31,training,31,6,5,1,1,1,0.620733
20,2,32,training,32,10,5,0,0,1,0.395598
20,2,33,training,33,6,1,0,0,1,0.653787
20,2,34,training,34,5,6,1,1,1,0.254066
20,2,35,training,35,6,5,1,1,1,0.231978
20,2,36,training,36,6,5,1,1,1,0.333362
20,2,37,training,37,5,0,0,0,1,1.657726
20,2,38,training,38,11,6,0,0,1,0.283058
20,2,39,training,39,5,6,1,1,1,0.860651
20,2,40,training,40,10,5,0,0,1,0.454579
20,2,41,training,41,10,5,0,0,1,0.364568
20,2,42,training,42,5,6,1,1,1,0.440054
20,2,43,training,43,6,5,1,1,1,0.420350
20,2,44,training,44,5,6,1,1,1,0.287219
20,2,45,training,45,5,0,0,0,1,0.455081
20,2,46,training,46,11,6,0,0,1,0.301042
20,2,47,training,47,6,1,0,0,1,1.491504
20,2,48,training,48,6,5,1,1,1,0.440612
20,2,49,training,49,5,0,0,0,1,0.275125
20,2,50,training,50,10,5,0,0,1,0.629255
20,2,51,training,51,6,5,1,1,1,0.681576
20,2,52,training,52,5,6,1,1,1,0.363034
20,2,53,training,53,6,1,0,0,1,0.259212
20,2,54,training,54,11,6,0,0,1,1.095504
20,2,55,training,55,5,6,1,1,1,0.826055
20,2,56,training,56,6,5,1,1,1,0.342215
20,2,57,training,57,11,6,0,0,1,0.569757
20,2,58,training,58,5,6,1,1,1,0.575877
20,2,59,training,59,6,1,0,0,1,0.510843
20,2,60,training,60,5,0,0,0,1,0.544936
20,2,61,training,61,10,5,0,0,1,0.261193
20,2,62,training,62,6,5,1,1,1,0.590747
20,2,63,training,63,6,5,1,1,1,0.279761
20,2,64,training,64,5,6,1,1,1,0.330657
20,2,65,training,65,10,5,0,0,1,0.937362
20,2,66,training,66,5,6,1,1,1,0.730133
20,2,67,training,67,6,5,1,1,1,0.317965
20,2,68,training,68,5,0,0,0,1,0.347071
20,2,69,training,69,6,5,1,1,1,0.479033
20,2,70,training,70,11,6,0,0,1,0.286236
20,2,71,training,71,5,6,1,1,1,1.019103
20,2,72,training,72,6,1,0,0,1,0.308045
20,2,73,training,73,5,0,0,0,1,0.427988
20,2,74,training,74,6,5,1,1,1,1.210346
20,2,75,training,75,5,6,1,1,1,0.241950
20,2,76,training,76,6,1,0,0,1,0.989131
20,2,77,training,77,11,6,0,0,1,0.529144
20,2,78,training,78,10,5,0,0,1,0.000187
20,2,79,training,79,5,6,1,1,1,0.818916
20,2,80,training,80,6,5,1,1,1,0.420918
20,2,81,training,81,6,1,0,0,1,0.651897
20,2,82,training,82,5,0,0,0,1,0.587171
20,2,83,training,83,6,5,1,1,1,0.832257
20,2,84,training,84,11,6,0,0,1,0.621257
20,2,85,training,85,10,5,0,0,1,0.255899
20,2,86,training,86,5,6,1,1,1,0.571423
20,2,87,training,87,5,6,1,1,1,0.522353
20,2,88,training,88,6,5,1,1,1,0.316763
20,2,89,training,89,5,6,1,1,1,0.233555
20,2,90,training,90,5,0,0,0,1,0.289008
20,2,91,training,91,6,5,1,1,1,0.273780
20,2,92,training,92,11,6,0,0,1,0.637916
20,2,93,training,93,6,5,1,1,1,0.330325
20,2,94,training,94,10,5,0,0,1,0.570121
20,2,95,training,95,6,1,0,0,1,1.273309
20,2,96,training,96,5,6,1,1,1,0.332918
20,2,97,generalization,1,10,1,1,NaN,NaN,5.731716
20,2,98,generalization,2,0,0,0,NaN,NaN,2.001481
20,2,99,generalization,3,9,11,0,NaN,NaN,0.381532
20,2,100,generalization,4,1,1,0,NaN,NaN,1.576314
20,2,101,generalization,5,10,0,1,NaN,NaN,0.849440
20,2,102,generalization,6,10,11,0,NaN,NaN,0.415810
20,2,103,generalization,7,2,2,0,NaN,NaN,0.251354
20,2,104,generalization,8,6,5,1,NaN,NaN,2.378552
20,2,105,generalization,9,0,2,0,NaN,NaN,0.568153
20,2,106,generalization,10,11,11,0,NaN,NaN,0.263376
20,2,107,generalization,11,11,9,0,NaN,NaN,0.294978
20,2,108,generalization,12,9,1,1,NaN,NaN,0.607301
20,2,109,generalization,13,10,2,1,NaN,NaN,0.303635
20,2,110,generalization,14,1,0,0,NaN,NaN,0.463905
20,2,111,generalization,15,0,9,1,NaN,NaN,0.412350
20,2,112,generalization,16,0,1,0,NaN,NaN,0.343548
20,2,113,generalization,17,0,11,1,NaN,NaN,4.489072
20,2,114,generalization,18,11,6,0,NaN,NaN,0.629171
20,2,115,generalization,19,2,11,1,NaN,NaN,0.557958
20,2,116,generalization,20,9,10,0,NaN,NaN,0.589140
20,2,117,generalization,21,2,10,1,NaN,NaN,0.933117
20,2,118,generalization,22,1,11,1,NaN,NaN,0.293912
20,2,119,generalization,23,0,10,1,NaN,NaN,0.270323
20,2,120,generalization,24,1,10,1,NaN,NaN,0.293907
20,2,121,generalization,25,11,10,0,NaN,NaN,0.614260
20,2,122,generalization,26,11,1,1,NaN,NaN,0.438193
20,2,123,generalization,27,9,9,0,NaN,NaN,0.354202
20,2,124,generalization,28,1,9,1,NaN,NaN,0.628122
20,2,125,generalization,29,9,0,0,NaN,NaN,0.370683
20,2,126,generalization,30,9,2,1,NaN,NaN,2.846864
20,2,127,generalization,31,5,0,1,NaN,NaN,4.104314
20,2,128,generalization,32,2,9,1,NaN,NaN,5.290252
20,2,129,generalization,33,1,2,0,NaN,NaN,0.482688
20,2,130,generalization,34,11,2,1,NaN,NaN,0.679971
20,2,131,generalization,35,2,1,0,NaN,NaN,0.320110
20,2,132,generalization,36,5,6,1,NaN,NaN,1.056895
20,2,133,generalization,37,10,10,0,NaN,NaN,0.732479
20,2,134,generalization,38,10,9,0,NaN,NaN,0.241866
20,2,135,generalization,39,10,5,0,NaN,NaN,0.288743
20,2,136,generalization,40,6,1,1,NaN,NaN,1.976622
20,2,137,generalization,41,11,0,1,NaN,NaN,1.193971
20,2,138,generalization,42,2,0,0,NaN,NaN,0.921159
21,4,1,training,1,6,1,0,0,1,5.070942
21,4,2,training,2,5,0,0,0,1,1.426755
21,4,3,training,3,6,5,1,1,1,0.700826
21,4,4,training,4,5,6,1,1,1,0.465913
