subjectid,condition,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
57,partial,4,45,training,45,0,6,1,1,1,0.194646
57,partial,4,46,training,46,1,5,1,0,0,0.243032
57,partial,4,47,training,47,0,0,0,0,1,0.000098
57,partial,4,48,training,48,6,6,0,0,1,0.000099
57,partial,4,49,training,49,0,6,1,1,1,0.645362
57,partial,4,50,training,50,0,0,0,0,1,0.707731
57,partial,4,51,training,51,5,5,0,0,1,0.000092
57,partial,4,52,training,52,1,5,1,1,1,0.000140
57,partial,4,53,training,53,1,1,0,0,1,0.947981
57,partial,4,54,training,54,1,5,1,1,1,0.077576
57,partial,4,55,training,55,6,6,0,0,1,1.645092
57,partial,4,56,training,56,0,6,1,1,1,0.032325
57,partial,4,57,training,57,0,6,1,1,1,0.580345
57,partial,4,58,training,58,0,0,0,0,1,0.000097
57,partial,4,59,training,59,1,5,1,1,1,0.813797
57,partial,4,60,training,60,0,6,1,0,0,0.508575
57,partial,4,61,training,61,1,1,0,0,1,0.586900
57,partial,4,62,training,62,5,5,0,0,1,0.481329
57,partial,4,63,training,63,6,6,0,0,1,0.870088
57,partial,4,64,training,64,1,5,1,1,1,0.296487
57,partial,4,65,training,65,1,5,1,0,0,0.618027
57,partial,4,66,training,66,0,6,1,1,1,0.000141
57,partial,4,67,training,67,6,6,0,0,1,1.054357
57,partial,4,68,training,68,1,1,0,0,1,0.000092
57,partial,4,69,training,69,5,5,0,0,1,0.000096
57,partial,4,70,training,70,0,6,1,1,1,0.231447
57,partial,4,71,training,71,1,5,1,0,0,0.210993
57,partial,4,72,training,72,0,0,0,0,1,0.569776
57,partial,4,73,training,73,1,1,0,0,1,0.019065
57,partial,4,74,training,74,6,6,0,0,1,0.266575
57,partial,4,75,training,75,0,6,1,1,1,0.329330
57,partial,4,76,training,76,1,5,1,0,0,0.041328
57,partial,4,77,training,77,1,5,1,1,1,0.752822
57,partial,4,78,training,78,5,5,0,0,1,0.002482
57,partial,4,79,training,79,0,6,1,1,1,0.003638
57,partial,4,80,training,80,0,0,0,0,1,0.281273
57,partial,4,81,training,81,1,5,1,1,1,0.023538
57,partial,4,82,training,82,0,6,1,0,0,0.605897
57,partial,4,83,training,83,1,5,1,1,1,0.236231
57,partial,4,84,training,84,6,6,0,0,1,0.452266
57,partial,4,85,training,85,1,1,0,0,1,0.581052
57,partial,4,86,training,86,5,5,0,0,1,0.000095
57,partial,4,87,training,87,0,0,0,0,1,1.010154
57,partial,4,88,training,88,0,6,1,1,1,0.133336
57,partial,4,89,training,89,0,6,1,1,1,0.224598
57,partial,4,90,training,90,0,0,0,0,1,0.000095
57,partial,4,91,training,91,1,5,1,1,1,0.296863
57,partial,4,92,training,92,5,5,0,0,1,0.384465
57,partial,4,93,training,93,1,1,0,0,1,0.053593
57,partial,4,94,training,94,6,6,0,0,1,0.183987
57,partial,4,95,training,95,1,5,1,1,1,0.089131
57,partial,4,96,training,96,0,6,1,1,1,2.048215
57,partial,4,97,generalization,1,5,2,0,NaN,NaN,0.044641
57,partial,4,98,generalization,2,2,3,1,NaN,NaN,1.522934
57,partial,4,99,generalization,3,0,1,0,NaN,NaN,0.156492
57,partial,4,100,generalization,4,4,0,0,NaN,NaN,0.411741
57,partial,4,101,generalization,5,1,1,0,NaN,NaN,2.243590
57,partial,4,102,generalization,6,5,0,0,NaN,NaN,0.070012
57,partial,4,103,generalization,7,6,0,0,NaN,NaN,0.174845
57,partial,4,104,generalization,8,3,6,0,NaN,NaN,0.243582
57,partial,4,105,generalization,9,2,4,0,NaN,NaN,0.000092
57,partial,4,106,generalization,10,6,4,0,NaN,NaN,0.086711
57,partial,4,107,generalization,11,6,3,0,NaN,NaN,0.483061
57,partial,4,108,generalization,12,6,2,0,NaN,NaN,0.000100
57,partial,4,109,generalization,13,4,5,0,NaN,NaN,1.251394
57,partial,4,110,generalization,14,5,1,0,NaN,NaN,0.024301
57,partial,4,111,generalization,15,4,2,0,NaN,NaN,0.313015
57,partial,4,112,generalization,16,5,4,0,NaN,NaN,1.052553
57,partial,4,113,generalization,17,2,0,0,NaN,NaN,0.000093
57,partial,4,114,generalization,18,1,0,0,NaN,NaN,0.000097
57,partial,4,115,generalization,19,0,4,1,NaN,NaN,1.206880
57,partial,4,116,generalization,20,6,6,0,NaN,NaN,0.000095
57,partial,4,117,generalization,21,6,5,0,NaN,NaN,0.486810
57,partial,4,118,generalization,22,1,3,1,NaN,NaN,1.069225
57,partial,4,119,generalization,23,4,6,0,NaN,NaN,0.506369
57,partial,4,120,generalization,24,0,5,1,NaN,NaN,0.611950
57,partial,4,121,generalization,25,0,3,0,NaN,NaN,0.405463
57,partial,4,122,generalization,26,3,0,0,NaN,NaN,0.506697
57,partial,4,123,generalization,27,4,1,0,NaN,NaN,0.125000
57,partial,4,124,generalization,28,3,3,0,NaN,NaN,0.000103
57,partial,4,125,generalization,29,2,6,0,NaN,NaN,0.000095
57,partial,4,126,generalization,30,5,5,0,NaN,NaN,0.000091
57,partial,4,127,generalization,31,2,2,0,NaN,NaN,1.987752
57,partial,4,128,generalization,32,0,0,0,NaN,NaN,0.280908
57,partial,4,129,generalization,33,3,5,0,NaN,NaN,0.414936
57,partial,4,130,generalization,34,6,1,0,NaN,NaN,0.000099
57,partial,4,131,generalization,35,1,2,0,NaN,NaN,0.454868
57,partial,4,132,generalization,36,4,3,0,NaN,NaN,0.099628
57,partial,4,133,generalization,37,4,4,0,NaN,NaN,0.200064
57,partial,4,134,generalization,38,0,6,1,NaN,NaN,0.166458
57,partial,4,135,generalization,39,3,2,0,NaN,NaN,0.583171
57,partial,4,136,generalization,40,5,6,0,NaN,NaN,0.101899
57,partial,4,137,generalization,41,5,3,0,NaN,NaN,0.352652
57,partial,4,138,generalization,42,2,5,1,NaN,NaN,0.636242
57,partial,4,139,generalization,43,2,1,0,NaN,NaN,0.103480
57,partial,4,140,generalization,44,1,6,1,NaN,NaN,0.786178
57,partial,4,141,generalization,45,0,2,0,NaN,NaN,0.000097
57,partial,4,142,generalization,46,1,4,1,NaN,NaN,0.663338
57,partial,4,143,generalization,47,3,4,0,NaN,NaN,0.000100
57,partial,4,144,generalization,48,3,1,0,NaN,NaN,0.232524
57,partial,4,145,generalization,49,1,5,1,NaN,NaN,0.401742
58,partial,7,1,training,1,1,1,0,1,0,5.867661
58,partial,7,2,training,2,0,0,0,1,0,1.463352
58,partial,7,3,training,3,0,6,1,1,1,0.451700
58,partial,7,4,training,4,5,5,0,0,1,0.763639
58,partial,7,5,training,5,1,5,1,0,0,0.398389
58,partial,7,6,training,6,1,5,1,1,1,1.382306
58,partial,7,7,training,7,0,6,1,0,0,0.329098
58,partial,7,8,training,8,6,6,0,0,1,0.148365
58,partial,7,9,training,9,1,5,1,1,1,3.488657
58,partial,7,10,training,10,5,5,0,0,1,0.755773
58,partial,7,11,training,11,1,1,0,1,0,0.318939
58,partial,7,12,training,12,0,6,1,1,1,1.914845
58,partial,7,13,training,13,1,5,1,1,1,0.006093
58,partial,7,14,training,14,0,6,1,1,1,0.158907
58,partial,7,15,training,15,6,6,0,0,1,1.438069
58,partial,7,16,training,16,0,0,0,0,1,0.262024
58,partial,7,17,training,17,6,6,0,0,1,0.093592
58,partial,7,18,training,18,1,5,1,0,0,1.592325
58,partial,7,19,training,19,0,6,1,1,1,0.421497
58,partial,7,20,training,20,0,6,1,1,1,1.873075
58,partial,7,21,training,21,1,1,0,0,1,0.035809
58,partial,7,22,training,22,5,5,0,0,1,0.395343
58,partial,7,23,training,23,1,5,1,1,1,0.219342
58,partial,7,24,training,24,0,0,0,0,1,0.000096
58,partial,7,25,training,25,0,6,1,1,1,1.041243
58,partial,7,26,training,26,0,6,1,1,1,0.677215
58,partial,7,27,training,27,1,5,1,1,1,0.466497
58,partial,7,28,training,28,5,5,0,0,1,1.308368
58,partial,7,29,training,29,6,6,0,0,1,0.372406
58,partial,7,30,training,30,0,0,0,0,1,1.037933
58,partial,7,31,training,31,1,5,1,1,1,0.808239
58,partial,7,32,training,32,1,1,0,0,1,0.463874
58,partial,7,33,training,33,1,5,1,1,1,0.310658
58,partial,7,34,training,34,0,6,1,1,1,0.178569
58,partial,7,35,training,35,0,0,0,0,1,0.157323
58,partial,7,36,training,36,1,5,1,1,1,0.047306
58,partial,7,37,training,37,5,5,0,0,1,0.900483
58,partial,7,38,training,38,6,6,0,0,1,0.566481
58,partial,7,39,training,39,1,1,0,0,1,1.653608
58,partial,7,40,training,40,0,6,1,1,1,0.546776
58,partial,7,41,training,41,1,1,0,0,1,0.236350
58,partial,7,42,training,42,0,6,1,1,1,0.438347
58,partial,7,43,training,43,0,0,0,0,1,0.033477
58,partial,7,44,training,44,6,6,0,0,1,0.000091
58,partial,7,45,training,45,1,5,1,1,1,0.000140
58,partial,7,46,training,46,0,6,1,1,1,0.524219
58,partial,7,47,training,47,1,5,1,1,1,0.447823
58,partial,7,48,training,48,5,5,0,0,1,0.377312
58,partial,7,49,training,49,5,5,0,0,1,0.119805
58,partial,7,50,training,50,0,6,1,1,1,1.149246
58,partial,7,51,training,51,1,1,0,0,1,0.353292
58,partial,7,52,training,52,0,6,1,1,1,0.041269
58,partial,7,53,training,53,6,6,0,0,1,0.571187
58,partial,7,54,training,54,0,0,0,0,1,0.930372
58,partial,7,55,training,55,1,5,1,1,1,0.387542
58,partial,7,56,training,56,1,5,1,1,1,0.426358
58,partial,7,57,training,57,0,6,1,1,1,0.565508
58,partial,7,58,training,58,1,5,1,1,1,0.404668
58,partial,7,59,training,59,1,1,0,0,1,0.000108
58,partial,7,60,training,60,6,6,0,0,1,0.000104
58,partial,7,61,training,61,0,0,0,0,1,0.404554
58,partial,7,62,training,62,5,5,0,0,1,0.591274
58,partial,7,63,training,63,0,6,1,1,1,0.000166
58,partial,7,64,training,64,1,5,1,1,1,0.818859
58,partial,7,65,training,65,5,5,0,0,1,0.596804
58,partial,7,66,training,66,1,1,0,0,1,0.844016
58,partial,7,67,training,67,0,0,0,0,1,0.843885
58,partial,7,68,training,68,0,6,1,1,1,0.067964
58,partial,7,69,training,69,1,5,1,1,1,2.511014
58,partial,7,70,training,70,0,6,1,1,1,0.336680
58,partial,7,71,training,71,6,6,0,0,1,0.713816
58,partial,7,72,training,72,1,5,1,1,1,3.476106
58,partial,7,73,training,73,0,6,1,1,1,0.012961
58,partial,7,74,training,74,1,1,0,0,1,0.524152
58,partial,7,75,training,75,6,6,0,0,1,0.000100
58,partial,7,76,training,76,0,0,0,0,1,0.501648
58,partial,7,77,training,77,0,6,1,1,1,0.000143
58,partial,7,78,training,78,1,5,1,1,1,0.000154
58,partial,7,79,training,79,5,5,0,1,0,4.232232
58,partial,7,80,training,80,1,5,1,1,1,0.445061
58,partial,7,81,training,81,1,5,1,1,1,0.388301
58,partial,7,82,training,82,1,5,1,1,1,0.000142
58,partial,7,83,training,83,0,6,1,1,1,2.002140
58,partial,7,84,training,84,6,6,0,0,1,0.035366
58,partial,7,85,training,85,0,0,0,0,1,0.488110
58,partial,7,86,training,86,0,6,1,1,1,0.678455
58,partial,7,87,training,87,5,5,0,0,1,0.719257
58,partial,7,88,training,88,1,1,0,0,1,0.000090
58,partial,7,89,training,89,0,0,0,0,1,0.609208
58,partial,7,90,training,90,6,6,0,0,1,0.713580
58,partial,7,91,training,91,1,5,1,1,1,0.075556
58,partial,7,92,training,92,0,6,1,1,1,0.630260
58,partial,7,93,training,93,1,5,1,1,1,0.376800
58,partial,7,94,training,94,5,5,0,0,1,0.665027
58,partial,7,95,training,95,0,6,1,1,1,0.028645
58,partial,7,96,training,96,1,1,0,0,1,0.488991
58,partial,7,97,generalization,1,4,1,1,NaN,NaN,13.864767
58,partial,7,98,generalization,2,6,5,0,NaN,NaN,0.363524
58,partial,7,99,generalization,3,4,5,1,NaN,NaN,2.279437
58,partial,7,100,generalization,4,4,2,1,NaN,NaN,7.399993
58,partial,7,101,generalization,5,3,2,1,NaN,NaN,0.102991
58,partial,7,102,generalization,6,3,4,0,NaN,NaN,8.727807
58,partial,7,103,generalization,7,6,0,1,NaN,NaN,1.915558
58,partial,7,104,generalization,8,0,2,0,NaN,NaN,0.396425
58,partial,7,105,generalization,9,6,3,1,NaN,NaN,0.852703
58,partial,7,106,generalization,10,0,5,1,NaN,NaN,2.413098
58,partial,7,107,generalization,11,2,4,0,NaN,NaN,14.976139
58,partial,7,108,generalization,12,1,4,0,NaN,NaN,0.000092
58,partial,7,109,generalization,13,6,1,1,NaN,NaN,0.899273
58,partial,7,110,generalization,14,4,4,0,NaN,NaN,0.000104
58,partial,7,111,generalization,15,4,6,0,NaN,NaN,0.666810
58,partial,7,112,generalization,16,5,0,1,NaN,NaN,4.791859
58,partial,7,113,generalization,17,0,6,1,NaN,NaN,3.045502
58,partial,7,114,generalization,18,4,0,1,NaN,NaN,1.453964
58,partial,7,115,generalization,19,5,1,1,NaN,NaN,0.000144
58,partial,7,116,generalization,20,4,3,1,NaN,NaN,0.095885
58,partial,7,117,generalization,21,5,3,1,NaN,NaN,3.590540
58,partial,7,118,generalization,22,1,2,0,NaN,NaN,0.424581
58,partial,7,119,generalization,23,6,4,1,NaN,NaN,0.018936
58,partial,7,120,generalization,24,0,1,0,NaN,NaN,0.350894
58,partial,7,121,generalization,25,5,4,1,NaN,NaN,0.370063
58,partial,7,122,generalization,26,3,0,0,NaN,NaN,0.415227
58,partial,7,123,generalization,27,5,5,1,NaN,NaN,0.091225
58,partial,7,124,generalization,28,3,6,1,NaN,NaN,11.107616
58,partial,7,125,generalization,29,1,1,0,NaN,NaN,0.396317
58,partial,7,126,generalization,30,6,2,1,NaN,NaN,0.000143
58,partial,7,127,generalization,31,5,6,0,NaN,NaN,1.627416
58,partial,7,128,generalization,32,2,0,0,NaN,NaN,0.337450
58,partial,7,129,generalization,33,2,3,0,NaN,NaN,2.870490
58,partial,7,130,generalization,34,1,3,0,NaN,NaN,0.013326
58,partial,7,131,generalization,35,1,5,0,NaN,NaN,2.635294
58,partial,7,132,generalization,36,5,2,1,NaN,NaN,0.698834
58,partial,7,133,generalization,37,2,1,0,NaN,NaN,3.080679
58,partial,7,134,generalization,38,0,3,0,NaN,NaN,0.002390
58,partial,7,135,generalization,39,2,2,0,NaN,NaN,0.315133
58,partial,7,136,generalization,40,2,6,1,NaN,NaN,0.176332
58,partial,7,137,generalization,41,3,3,1,NaN,NaN,19.386767
58,partial,7,138,generalization,42,3,1,1,NaN,NaN,0.152554
58,partial,7,139,generalization,43,3,5,0,NaN,NaN,4.816395
58,partial,7,140,generalization,44,2,5,0,NaN,NaN,0.022396
58,partial,7,141,generalization,45,1,6,1,NaN,NaN,0.569984
58,partial,7,142,generalization,46,0,4,0,NaN,NaN,0.475115
58,partial,7,143,generalization,47,6,6,0,NaN,NaN,1.985091
58,partial,7,144,generalization,48,0,0,0,NaN,NaN,0.000103
58,partial,7,145,generalization,49,1,0,0,NaN,NaN,0.128269
59,partial,2,1,training,1,6,6,0,0,1,4.095004
59,partial,2,2,training,2,5,5,0,1,0,0.501790
59,partial,2,3,training,3,1,5,1,1,1,0.528962
59,partial,2,4,training,4,0,6,1,1,1,0.000145
59,partial,2,5,training,5,1,1,0,1,0,0.000151
59,partial,2,6,training,6,0,0,0,0,1,0.613614
59,partial,2,7,training,7,1,5,1,1,1,0.021636
59,partial,2,8,training,8,0,6,1,1,1,0.000152
59,partial,2,9,training,9,0,0,0,0,1,0.757917
59,partial,2,10,training,10,1,1,0,0,1,0.000093
59,partial,2,11,training,11,5,5,0,1,0,3.026650
59,partial,2,12,training,12,0,6,1,1,1,0.089441
59,partial,2,13,training,13,6,6,0,0,1,0.268266
59,partial,2,14,training,14,1,5,1,1,1,3.787633
59,partial,2,15,training,15,1,5,1,1,1,0.300151
59,partial,2,16,training,16,0,6,1,1,1,0.669281
59,partial,2,17,training,17,1,5,1,1,1,0.938027
59,partial,2,18,training,18,0,0,0,0,1,0.842789
59,partial,2,19,training,19,1,1,0,0,1,0.034388
59,partial,2,20,training,20,1,5,1,0,0,0.200385
59,partial,2,21,training,21,0,6,1,1,1,0.000152
59,partial,2,22,training,22,0,6,1,1,1,0.994709
59,partial,2,23,training,23,6,6,0,0,1,0.470662
59,partial,2,24,training,24,5,5,0,0,1,0.400989
59,partial,2,25,training,25,0,0,0,0,1,0.000092
59,partial,2,26,training,26,0,6,1,1,1,0.000148
59,partial,2,27,training,27,0,6,1,1,1,0.269731
59,partial,2,28,training,28,6,6,0,0,1,0.081323
59,partial,2,29,training,29,1,5,1,1,1,0.286111
59,partial,2,30,training,30,1,1,0,0,1,0.425649
59,partial,2,31,training,31,1,5,1,1,1,2.150379
59,partial,2,32,training,32,5,5,0,0,1,0.304808
59,partial,2,33,training,33,6,6,0,0,1,0.000097
59,partial,2,34,training,34,1,5,1,1,1,0.042323
59,partial,2,35,training,35,1,5,1,1,1,0.041938
59,partial,2,36,training,36,0,6,1,1,1,0.000140
59,partial,2,37,training,37,5,5,0,0,1,0.553422
59,partial,2,38,training,38,0,6,1,1,1,0.000150
59,partial,2,39,training,39,1,1,0,0,1,0.291399
59,partial,2,40,training,40,0,0,0,0,1,1.006158
59,partial,2,41,training,41,1,5,1,1,1,0.000146
59,partial,2,42,training,42,0,6,1,1,1,0.258070
59,partial,2,43,training,43,5,5,0,0,1,0.155306
59,partial,2,44,training,44,1,1,0,0,1,0.070050
59,partial,2,45,training,45,1,5,1,1,1,0.337606
59,partial,2,46,training,46,0,6,1,1,1,0.274009
59,partial,2,47,training,47,0,0,0,0,1,0.160813
59,partial,2,48,training,48,6,6,0,0,1,0.000092
59,partial,2,49,training,49,5,5,0,0,1,0.028328
59,partial,2,50,training,50,0,0,0,0,1,0.000095
59,partial,2,51,training,51,1,5,1,1,1,0.148674
59,partial,2,52,training,52,6,6,0,0,1,0.478976
59,partial,2,53,training,53,0,6,1,1,1,0.920941
59,partial,2,54,training,54,1,1,0,0,1,0.026546
59,partial,2,55,training,55,1,5,1,1,1,0.000147
59,partial,2,56,training,56,0,6,1,1,1,1.982458
59,partial,2,57,training,57,1,1,0,0,1,0.000091
59,partial,2,58,training,58,5,5,0,0,1,0.547568
59,partial,2,59,training,59,0,0,0,0,1,0.419188
59,partial,2,60,training,60,0,6,1,1,1,0.000153
59,partial,2,61,training,61,6,6,0,0,1,0.245093
59,partial,2,62,training,62,0,6,1,1,1,0.228292
59,partial,2,63,training,63,1,5,1,1,1,0.000144
59,partial,2,64,training,64,1,5,1,1,1,0.428240
59,partial,2,65,training,65,0,0,0,0,1,0.007037
59,partial,2,66,training,66,1,5,1,1,1,0.000142
59,partial,2,67,training,67,1,1,0,0,1,0.159706
59,partial,2,68,training,68,1,5,1,1,1,0.556931
59,partial,2,69,training,69,6,6,0,0,1,0.146959
59,partial,2,70,training,70,0,6,1,1,1,0.145655
59,partial,2,71,training,71,5,5,0,0,1,0.236079
59,partial,2,72,training,72,0,6,1,1,1,0.227231
59,partial,2,73,training,73,5,5,0,0,1,0.047179
59,partial,2,74,training,74,0,0,0,0,1,0.400020
59,partial,2,75,training,75,0,6,1,1,1,0.733107
59,partial,2,76,training,76,1,5,1,1,1,0.068760
59,partial,2,77,training,77,0,6,1,1,1,0.247082
59,partial,2,78,training,78,1,1,0,0,1,0.205020
59,partial,2,79,training,79,1,5,1,1,1,0.245828
59,partial,2,80,training,80,6,6,0,0,1,0.242970
59,partial,2,81,training,81,1,5,1,1,1,0.000140
59,partial,2,82,training,82,5,5,0,0,1,0.201798
59,partial,2,83,training,83,1,5,1,1,1,0.000144
59,partial,2,84,training,84,0,6,1,1,1,0.000145
59,partial,2,85,training,85,0,0,0,0,1,0.009223
59,partial,2,86,training,86,1,1,0,0,1,0.000097
59,partial,2,87,training,87,6,6,0,0,1,0.058854
59,partial,2,88,training,88,0,6,1,1,1,0.000146
59,partial,2,89,training,89,1,1,0,0,1,0.157931
59,partial,2,90,training,90,0,6,1,1,1,0.066736
59,partial,2,91,training,91,5,5,0,0,1,0.165496
59,partial,2,92,training,92,6,6,0,0,1,0.054655
59,partial,2,93,training,93,1,5,1,1,1,0.068655
59,partial,2,94,training,94,0,6,1,1,1,0.000138
59,partial,2,95,training,95,1,5,1,1,1,0.171363
59,partial,2,96,training,96,0,0,0,0,1,0.161374
59,partial,2,97,generalization,1,6,5,0,NaN,NaN,0.285680
59,partial,2,98,generalization,2,1,6,1,NaN,NaN,0.079643
59,partial,2,99,generalization,3,5,4,0,NaN,NaN,2.831511
59,partial,2,100,generalization,4,0,5,1,NaN,NaN,0.220832
59,partial,2,101,generalization,5,3,5,1,NaN,NaN,6.845620
59,partial,2,102,generalization,6,2,5,1,NaN,NaN,0.693809
59,partial,2,103,generalization,7,4,3,0,NaN,NaN,5.178849
59,partial,2,104,generalization,8,4,0,1,NaN,NaN,1.833304
59,partial,2,105,generalization,9,6,1,1,NaN,NaN,0.807318
59,partial,2,106,generalization,10,2,0,0,NaN,NaN,0.616476
59,partial,2,107,generalization,11,1,1,0,NaN,NaN,0.110843
59,partial,2,108,generalization,12,2,2,0,NaN,NaN,1.423918
59,partial,2,109,generalization,13,5,2,1,NaN,NaN,0.073573
59,partial,2,110,generalization,14,4,2,1,NaN,NaN,0.280754
59,partial,2,111,generalization,15,1,3,1,NaN,NaN,2.000251
59,partial,2,112,generalization,16,6,4,0,NaN,NaN,0.033852
59,partial,2,113,generalization,17,5,0,1,NaN,NaN,0.905020
59,partial,2,114,generalization,18,6,6,0,NaN,NaN,0.491829
59,partial,2,115,generalization,19,0,3,1,NaN,NaN,0.277367
59,partial,2,116,generalization,20,6,3,0,NaN,NaN,0.409072
59,partial,2,117,generalization,21,5,5,0,NaN,NaN,0.476912
59,partial,2,118,generalization,22,5,1,1,NaN,NaN,0.380143
59,partial,2,119,generalization,23,1,4,1,NaN,NaN,0.019695
59,partial,2,120,generalization,24,3,4,1,NaN,NaN,0.000151
59,partial,2,121,generalization,25,4,4,0,NaN,NaN,0.416465
59,partial,2,122,generalization,26,1,2,1,NaN,NaN,0.218795
59,partial,2,123,generalization,27,5,3,0,NaN,NaN,0.238030
59,partial,2,124,generalization,28,6,2,1,NaN,NaN,0.295531
59,partial,2,125,generalization,29,2,6,1,NaN,NaN,0.000141
59,partial,2,126,generalization,30,2,3,1,NaN,NaN,0.253496
59,partial,2,127,generalization,31,0,6,1,NaN,NaN,0.000141
59,partial,2,128,generalization,32,2,1,0,NaN,NaN,5.275659
59,partial,2,129,generalization,33,6,0,1,NaN,NaN,0.238687
59,partial,2,130,generalization,34,3,2,1,NaN,NaN,5.863202
59,partial,2,131,generalization,35,4,5,1,NaN,NaN,0.703712
59,partial,2,132,generalization,36,3,3,0,NaN,NaN,0.079691
59,partial,2,133,generalization,37,0,4,1,NaN,NaN,0.134846
59,partial,2,134,generalization,38,4,1,1,NaN,NaN,1.467191
59,partial,2,135,generalization,39,0,0,0,NaN,NaN,0.268769
59,partial,2,136,generalization,40,1,5,1,NaN,NaN,0.009556
59,partial,2,137,generalization,41,1,0,0,NaN,NaN,0.020775
59,partial,2,138,generalization,42,4,6,0,NaN,NaN,0.088337
59,partial,2,139,generalization,43,2,4,1,NaN,NaN,0.000157
59,partial,2,140,generalization,44,3,0,0,NaN,NaN,0.779062
59,partial,2,141,generalization,45,0,1,0,NaN,NaN,0.043111
59,partial,2,142,generalization,46,3,6,0,NaN,NaN,2.903319
59,partial,2,143,generalization,47,5,6,0,NaN,NaN,0.083749
59,partial,2,144,generalization,48,3,1,1,NaN,NaN,0.014956
59,partial,2,145,generalization,49,0,2,1,NaN,NaN,0.048925
60,partial,3,1,training,1,5,5,0,0,1,9.208771
60,partial,3,2,training,2,0,0,0,1,0,0.490609
60,partial,3,3,training,3,0,6,1,0,0,0.521759
60,partial,3,4,training,4,1,5,1,0,0,1.976863
60,partial,3,5,training,5,0,6,1,1,1,0.922026
60,partial,3,6,training,6,1,5,1,1,1,0.046068
60,partial,3,7,training,7,6,6,0,0,1,0.388469
60,partial,3,8,training,8,1,1,0,1,0,0.105198
60,partial,3,9,training,9,5,5,0,0,1,0.521146
60,partial,3,10,training,10,0,0,0,0,1,0.503065
60,partial,3,11,training,11,6,6,0,0,1,1.051428
60,partial,3,12,training,12,0,6,1,0,0,2.035379
60,partial,3,13,training,13,1,1,0,1,0,0.072652
60,partial,3,14,training,14,1,5,1,0,0,0.000092
60,partial,3,15,training,15,1,5,1,0,0,0.715745
60,partial,3,16,training,16,0,6,1,1,1,0.856489
60,partial,3,17,training,17,6,6,0,0,1,0.358849
60,partial,3,18,training,18,1,5,1,0,0,0.586453
60,partial,3,19,training,19,0,6,1,0,0,0.316096
60,partial,3,20,training,20,0,6,1,1,1,0.380834
60,partial,3,21,training,21,0,0,0,1,0,0.000142
60,partial,3,22,training,22,1,5,1,0,0,1.215421
60,partial,3,23,training,23,1,1,0,1,0,0.025091
60,partial,3,24,training,24,5,5,0,0,1,0.567080
60,partial,3,25,training,25,0,0,0,0,1,0.265427
60,partial,3,26,training,26,1,5,1,0,0,0.121782
60,partial,3,27,training,27,1,5,1,1,1,0.751337
60,partial,3,28,training,28,0,6,1,1,1,4.412339
60,partial,3,29,training,29,5,5,0,1,0,0.025720
60,partial,3,30,training,30,0,6,1,0,0,0.039233
60,partial,3,31,training,31,6,6,0,1,0,0.533627
60,partial,3,32,training,32,1,1,0,0,1,1.749121
60,partial,3,33,training,33,6,6,0,0,1,0.131550
60,partial,3,34,training,34,1,1,0,1,0,0.000141
60,partial,3,35,training,35,0,6,1,1,1,0.065939
60,partial,3,36,training,36,5,5,0,1,0,0.300300
